"Reservoir_name","Basin","Subbasin","Agency_name","Date","Year","Month","Full_reservoir_level","Live_capacity_FRL","Storage","Level"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-06","2023","07","60.35","2.217E-5","0.00461","56.28"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-07","2023","07","60.35","2.217E-5","0.00482","56.37"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-08","2023","07","60.35","2.217E-5","0.00568","56.66"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-09","2023","07","60.35","2.217E-5","0.00583","56.71"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-10","2023","07","60.35","2.217E-5","0.00626","56.84"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-11","2023","07","60.35","2.217E-5","0.00653","56.94"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-12","2023","07","60.35","2.217E-5","0.00653","56.94"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-13","2023","07","60.35","2.217E-5","0.00667","56.99"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-14","2023","07","60.35","2.217E-5","0.00667","56.99"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-15","2023","07","60.35","2.217E-5","0.00667","56.99"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-16","2023","07","60.35","2.217E-5","0.00667","56.99"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-17","2023","07","60.35","2.217E-5","0.00681","57.04"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-18","2023","07","60.35","2.217E-5","0.00681","57.04"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-19","2023","07","60.35","2.217E-5","0.00681","57.04"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-20","2023","07","60.35","2.217E-5","0.00693","57.08"
"Demi - I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-21","2023","07","60.35","2.217E-5","0.00787","57.36"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-01","2023","07","48","2.133E-5","0.00402","44.05"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-02","2023","07","48","2.133E-5","0.00402","44.05"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-03","2023","07","48","2.133E-5","0.00402","44.05"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-04","2023","07","48","2.133E-5","0.00402","44.05"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-05","2023","07","48","2.133E-5","0.00402","44.05"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-06","2023","07","48","2.133E-5","0.00402","44.05"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-07","2023","07","48","2.133E-5","0.00402","44.05"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-08","2023","07","48","2.133E-5","0.00402","44.05"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-09","2023","07","48","2.133E-5","0.00415","44.1"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-10","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-11","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-12","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-13","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-14","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-15","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-16","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-17","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-18","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-19","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-20","2023","07","48","2.133E-5","0.0052","44.6"
"Demi - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-21","2023","07","48","2.133E-5","0.0061","45"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-01","2023","07","25.6","9.6E-6","0.00179","22.2"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-02","2023","07","25.6","9.6E-6","0.00179","22.2"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-03","2023","07","25.6","9.6E-6","0.00179","22.2"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-04","2023","07","25.6","9.6E-6","0.00179","22.2"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-05","2023","07","25.6","9.6E-6","0.00179","22.2"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-06","2023","07","25.6","9.6E-6","0.00179","22.2"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-07","2023","07","25.6","9.6E-6","0.00179","22.2"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-08","2023","07","25.6","9.6E-6","0.00179","22.2"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-09","2023","07","25.6","9.6E-6","0.00179","22.2"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-10","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-11","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-12","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-13","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-14","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-15","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-16","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-17","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-18","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-19","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-20","2023","07","25.6","9.6E-6","0.00219","22.5"
"Demi - III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-21","2023","07","25.6","9.6E-6","0.00269","22.87"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-01","2023","07","89.65","6.795E-5","0.02046","84.46"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-02","2023","07","89.65","6.795E-5","0.02046","84.46"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-03","2023","07","89.65","6.795E-5","0.02046","84.46"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-04","2023","07","89.65","6.795E-5","0.02041","84.45"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-05","2023","07","89.65","6.795E-5","0.02041","84.45"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-06","2023","07","89.65","6.795E-5","0.02051","84.47"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-07","2023","07","89.65","6.795E-5","0.02051","84.47"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-08","2023","07","89.65","6.795E-5","0.02065","84.5"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-09","2023","07","89.65","6.795E-5","0.02065","84.5"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-10","2023","07","89.65","6.795E-5","0.02065","84.5"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-11","2023","07","89.65","6.795E-5","0.02095","84.56"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-12","2023","07","89.65","6.795E-5","0.02504","85.27"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-13","2023","07","89.65","6.795E-5","0.02504","85.27"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-14","2023","07","89.65","6.795E-5","0.02504","85.27"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-15","2023","07","89.65","6.795E-5","0.02599","85.43"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-16","2023","07","89.65","6.795E-5","0.0267","85.55"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-17","2023","07","89.65","6.795E-5","0.03036","86.1"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-18","2023","07","89.65","6.795E-5","0.03469","86.69"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-19","2023","07","89.65","6.795E-5","0.03526","86.76"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-20","2023","07","89.65","6.795E-5","0.03722","87"
"Deo","Mahi Basin","Mahi Lower","Gujarat","2023-07-21","2023","07","89.65","6.795E-5","0.03722","87"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-01","2023","07","49.07","3.01E-6","2.0E-5","40.25"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-02","2023","07","49.07","3.01E-6","2.0E-5","40.25"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-03","2023","07","49.07","3.01E-6","2.0E-5","40.25"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-04","2023","07","49.07","3.01E-6","2.0E-5","40.25"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-05","2023","07","49.07","3.01E-6","2.0E-5","40.25"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-06","2023","07","49.07","3.01E-6","2.0E-5","40.25"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-07","2023","07","49.07","3.01E-6","2.0E-5","40.25"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-08","2023","07","49.07","3.01E-6","3.0E-5","40.5"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-09","2023","07","49.07","3.01E-6","3.0E-5","40.5"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-10","2023","07","49.07","3.01E-6","4.0E-5","41"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-11","2023","07","49.07","3.01E-6","4.0E-5","41"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-12","2023","07","49.07","3.01E-6","4.0E-5","41"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-13","2023","07","49.07","3.01E-6","9.0E-5","42"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-14","2023","07","49.07","3.01E-6","9.0E-5","42"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-15","2023","07","49.07","3.01E-6","9.0E-5","42"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-16","2023","07","49.07","3.01E-6","9.0E-5","42"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-17","2023","07","49.07","3.01E-6","9.0E-5","42"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-18","2023","07","49.07","3.01E-6","9.0E-5","42"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-19","2023","07","49.07","3.01E-6","0.00049","44.5"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-20","2023","07","49.07","3.01E-6","0.00064","45"
"Dhari","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-21","2023","07","49.07","3.01E-6","0.00064","45"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-01","2023","07","189.59","0.00081314","0.44715","185.525"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-02","2023","07","189.59","0.00081314","0.45733","185.665"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-03","2023","07","189.59","0.00081314","0.47168","185.855"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-04","2023","07","189.59","0.00081314","0.47357","185.88"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-05","2023","07","189.59","0.00081314","0.47545","185.905"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-06","2023","07","189.59","0.00081314","0.47734","185.93"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-07","2023","07","189.59","0.00081314","0.47822","185.995"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-08","2023","07","189.59","0.00081314","0.50139","186.23"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-09","2023","07","189.59","0.00081314","0.507","186.3"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-10","2023","07","189.59","0.00081314","0.51863","186.445"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-11","2023","07","189.59","0.00081314","0.548","186.805"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-12","2023","07","189.59","0.00081314","0.55548","186.895"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-13","2023","07","189.59","0.00081314","0.55882","186.935"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-14","2023","07","189.59","0.00081314","0.56216","186.975"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-15","2023","07","189.59","0.00081314","0.56561","187.015"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-16","2023","07","189.59","0.00081314","0.56913","187.055"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-17","2023","07","189.59","0.00081314","0.57266","187.095"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-18","2023","07","189.59","0.00081314","0.57618","187.135"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-19","2023","07","189.59","0.00081314","0.58234","187.205"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-20","2023","07","189.59","0.00081314","0.59378","187.335"
"Dharoi","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-21","2023","07","189.59","0.00081314","0.60479","187.46"
"Dhatarvadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-01","2023","07","81.23","2.692E-5","0.01362","77.43"
